Time,Chan90,Chan95,Bank90,Bank95,Totl90,Totl95
Jul-1959,2.75,4.97,1.26,2.53,4.02,7.5
Aug-1959,19.06,33.29,0.86,1.73,19.93,35.02
Sep-1959,19.06,33.29,0.86,1.73,19.93,35.02
Oct-1959,22.64,39.5,0.83,1.65,23.46,41.15
Nov-1959,1.69,3.23,1.27,2.54,2.96,5.77
Dec-1959,2.21,4.06,1.19,2.37,3.4,6.43
Jan-1960,3.23,5.85,1.27,2.54,4.5,8.39
Feb-1960,59.03,102.97,1,1.99,60.03,104.96
Mar-1960,25.89,45.13,0.86,1.73,26.76,46.86
Apr-1960,2.94,5.31,1.26,2.51,4.19,7.82
May-1960,2.75,4.97,1.26,2.53,4.02,7.5
Jun-1960,2.94,5.31,1.26,2.51,4.19,7.82
Jul-1960,2.75,4.97,1.26,2.53,4.02,7.5
Aug-1960,2.75,4.97,1.26,2.53,4.02,7.5
Sep-1960,2.9,5.21,1.23,2.46,4.13,7.67
Oct-1960,22.64,39.5,0.83,1.65,23.46,41.15
Nov-1960,2.62,4.75,1.26,2.51,3.88,7.26
Dec-1960,31.67,55.05,0.83,1.66,32.5,56.71
Jan-1961,2.51,4.54,1.25,2.49,3.75,7.04
Feb-1961,71.67,126.13,1.21,2.41,72.88,128.54
Mar-1961,23.33,40.59,0.84,1.68,24.17,42.27
Apr-1961,3.23,5.85,1.27,2.54,4.5,8.39
May-1961,2.94,5.31,1.26,2.51,4.19,7.82
Jun-1961,2.94,5.31,1.26,2.51,4.19,7.82
Jul-1961,2.75,4.97,1.26,2.53,4.02,7.5
Aug-1961,2.75,4.97,1.26,2.53,4.02,7.5
Sep-1961,22.64,39.5,0.83,1.65,23.46,41.15
Oct-1961,19.06,33.29,0.86,1.73,19.93,35.02
Nov-1961,1.69,3.23,1.27,2.54,2.96,5.77
Dec-1961,10.1,17.58,0.89,1.77,10.98,19.35
Jan-1962,1.69,3.23,1.27,2.54,2.96,5.77
Feb-1962,73,130.58,1.02,2.04,74.02,132.62
Mar-1962,46.99,81.56,0.83,1.66,47.82,83.21
Apr-1962,3.23,5.85,1.27,2.54,4.5,8.39
May-1962,2.94,5.31,1.26,2.51,4.19,7.82
Jun-1962,2.94,5.31,1.26,2.51,4.19,7.82
Jul-1962,2.75,4.97,1.26,2.53,4.02,7.5
Aug-1962,2.75,4.97,1.26,2.53,4.02,7.5
Sep-1962,2.9,5.21,1.23,2.46,4.13,7.67
Oct-1962,31.51,54.79,0.8,1.59,32.3,56.38
Nov-1962,1.69,3.23,1.27,2.54,2.96,5.77
Dec-1962,37.1,64.42,0.92,1.83,38.02,66.25
Jan-1963,22.64,39.5,0.83,1.65,23.46,41.15
Feb-1963,65.33,118.05,0.92,1.83,66.24,119.88
Mar-1963,53.11,92.14,1.02,2.04,54.13,94.18
Apr-1963,64.61,117.17,0.97,1.94,65.58,119.11
May-1963,2.75,4.97,1.26,2.53,4.02,7.5
Jun-1963,2.94,5.31,1.26,2.51,4.19,7.82
Jul-1963,2.75,4.97,1.26,2.53,4.02,7.5
Aug-1963,19.06,33.29,0.86,1.73,19.93,35.02
Sep-1963,19.06,33.29,0.86,1.73,19.93,35.02
Oct-1963,19.06,33.29,0.86,1.73,19.93,35.02
Nov-1963,20.64,35.98,0.9,1.81,21.55,37.79
Dec-1963,2.62,4.75,1.26,2.51,3.88,7.26
Jan-1964,34.32,59.53,0.86,1.73,35.18,61.26
Feb-1964,3.75,6.68,1.28,2.56,5.03,9.24
Mar-1964,2.62,4.75,1.26,2.51,3.88,7.26
Apr-1964,3.87,7.04,1.28,2.56,5.15,9.6
May-1964,3.23,5.85,1.27,2.54,4.5,8.39
Jun-1964,2.9,5.21,1.23,2.46,4.13,7.67
Jul-1964,2.75,4.97,1.26,2.53,4.02,7.5
Aug-1964,2.75,4.97,1.26,2.53,4.02,7.5
Sep-1964,3.87,7.04,1.28,2.56,5.15,9.6
Oct-1964,1.69,3.23,1.27,2.54,2.96,5.77
Nov-1964,3.12,5.56,1.28,2.55,4.39,8.11
Dec-1964,59.53,107.96,1.01,2.03,60.55,109.98
Jan-1965,50.96,94.02,1.29,2.59,52.25,96.61
Feb-1965,63.3,110.66,1.22,2.44,64.52,113.1
Mar-1965,14.69,25.61,0.86,1.72,15.55,27.33
Apr-1965,43,74.71,0.73,1.46,43.73,76.17
May-1965,2.94,5.31,1.26,2.51,4.19,7.82
Jun-1965,2.94,5.31,1.26,2.51,4.19,7.82
Jul-1965,2.75,4.97,1.26,2.53,4.02,7.5
Aug-1965,19.06,33.29,0.86,1.73,19.93,35.02
Sep-1965,13.84,24.22,0.84,1.68,14.68,25.89
Oct-1965,2.9,5.21,1.23,2.46,4.13,7.67
