Time,Chan90,Chan95,Bank90,Bank95,Totl90,Totl95
Dec-1996,3.44,6.77,24.62,47.53,28.06,54.31
Jan-1997,3.07,6.05,57.68,108.46,60.74,114.51
Feb-1997,3.25,6.38,2.36,4.53,5.61,10.9
Mar-1997,3.87,7.59,0.25,0.5,4.12,8.08
Apr-1997,4.66,9.03,0.26,0.52,4.92,9.55
May-1997,4.42,8.58,0.32,0.62,4.73,9.21
Jun-1997,3.39,6.63,0.76,1.46,4.15,8.09
Jul-1997,3.33,6.49,0.95,1.82,4.28,8.32
Aug-1997,4.76,9.23,0.22,0.45,4.98,9.68
Sep-1997,3.67,7.16,0.44,0.88,4.11,8.04
Oct-1997,4.32,8.43,0.27,0.53,4.59,8.96
Nov-1997,4.16,8.12,0.28,0.54,4.44,8.66
Dec-1997,4.1,7.9,0.77,1.54,4.87,9.44
Jan-1998,3.45,6.79,29.43,56,32.88,62.8
Feb-1998,2.59,5.07,106.21,197.01,108.8,202.08
Mar-1998,3.52,6.9,19.74,38.43,23.26,45.33
Apr-1998,3.27,6.41,2.88,5.63,6.15,12.04
May-1998,3.13,6.13,6.77,13.47,9.9,19.61
Jun-1998,3.16,6.19,4.66,9.18,7.82,15.37
Jul-1998,3.44,6.72,0.63,1.24,4.07,7.97
Aug-1998,3.42,6.66,0.68,1.32,4.09,7.98
Sep-1998,3.22,6.32,1.38,2.69,4.6,9.01
Oct-1998,3.65,7.13,0.5,0.98,4.15,8.11
Nov-1998,3.24,6.35,2.06,4.01,5.3,10.36
Dec-1998,2.9,5.69,6.47,12.89,9.37,18.58
Jan-1999,3.18,6.25,2.01,3.92,5.2,10.17
Feb-1999,3.27,6.44,30.51,57.88,33.79,64.32
Mar-1999,3.06,6,12.15,23.67,15.21,29.67
Apr-1999,3.77,7.37,0.64,1.25,4.42,8.62
May-1999,4.11,8.01,0.4,0.78,4.51,8.79
Jun-1999,3.88,7.56,0.35,0.68,4.23,8.24
Jul-1999,3.19,6.23,1.14,2.2,4.33,8.43
Aug-1999,4.35,8.46,0.32,0.63,4.66,9.09
Sep-1999,4.04,7.89,0.29,0.58,4.33,8.47
Oct-1999,4.11,8.01,0.28,0.55,4.39,8.56
Nov-1999,3.73,7.29,0.53,1.04,4.27,8.33
Dec-1999,4.77,9.2,0.28,0.55,5.04,9.75
Jan-2000,3.29,6.45,1.64,3.19,4.93,9.64
Feb-2000,3.36,6.6,41.24,77.7,44.6,84.3
Mar-2000,3.11,6.09,14.03,27.27,17.14,33.36
Apr-2000,4.67,9.01,0.3,0.6,4.97,9.6
May-2000,4.8,9.31,0.24,0.47,5.04,9.78
Jun-2000,3.4,6.64,0.82,1.57,4.22,8.22
Jul-2000,3.2,6.26,1.53,2.96,4.73,9.22
Aug-2000,3.92,7.65,0.33,0.66,4.26,8.31
Sep-2000,3.93,7.66,0.3,0.59,4.22,8.25
Oct-2000,4.29,8.35,0.29,0.57,4.58,8.92
Nov-2000,4.52,8.8,0.27,0.54,4.79,9.34
Dec-2000,4.87,9.4,0.26,0.52,5.14,9.93
Jan-2001,4.05,7.88,0.36,0.73,4.42,8.61
Feb-2001,3.67,7.18,1.3,2.5,4.97,9.68
Mar-2001,3.71,7.25,1.13,2.19,4.84,9.44
Apr-2001,4.62,8.92,0.29,0.55,4.9,9.47
May-2001,4.08,7.95,0.37,0.73,4.45,8.69
Jun-2001,3.43,6.69,0.72,1.39,4.14,8.08
Jul-2001,3.79,7.39,0.38,0.74,4.16,8.13
Aug-2001,4.47,8.71,0.26,0.53,4.73,9.24
Sep-2001,4.66,9.05,0.27,0.54,4.93,9.59
Oct-2001,4.46,8.71,0.27,0.54,4.73,9.25
Nov-2001,4.79,9.24,0.3,0.61,5.09,9.85
Dec-2001,3.3,6.5,10.24,20.21,13.54,26.71
Jan-2002,3.09,6.07,9.92,19.55,13.01,25.62
Feb-2002,3.85,7.52,0.39,0.76,4.23,8.28
Mar-2002,4.02,7.78,0.32,0.64,4.34,8.42
Apr-2002,4.66,9.01,0.29,0.56,4.95,9.57
May-2002,4.23,8.23,0.36,0.7,4.59,8.93
Jun-2002,3.63,7.09,0.57,1.12,4.2,8.21
Jul-2002,3.5,6.84,0.51,0.98,4.01,7.82
Aug-2002,4.65,9.03,0.24,0.48,4.88,9.5
Sep-2002,5.09,9.75,0.26,0.53,5.35,10.28
Oct-2002,4.96,9.55,0.29,0.57,5.25,10.13
Nov-2002,4.88,9.4,0.3,0.59,5.17,10
Dec-2002,3.37,6.63,12.09,23.84,15.46,30.47
Jan-2003,3.38,6.6,15.93,31.1,19.31,37.7
Feb-2003,3.74,7.33,0.85,1.65,4.59,8.99
Mar-2003,3.6,7.02,1.36,2.59,4.95,9.61
Apr-2003,2.99,5.87,3.09,6.11,6.09,11.98
May-2003,2.94,5.76,7.21,14.35,10.15,20.11
Jun-2003,4.44,8.64,0.27,0.54,4.71,9.19
Jul-2003,3.28,6.38,1.2,2.31,4.48,8.69
Aug-2003,3.97,7.74,0.36,0.72,4.33,8.46
Sep-2003,3.5,6.83,0.69,1.32,4.19,8.16
