Time,Chan90,Chan95,Bank90,Bank95,Totl90,Totl95
Jan-1959,2.28,4.49,0.03,0.06,2.31,4.55
Feb-1959,1.97,3.9,0.18,0.36,2.15,4.26
Mar-1959,2.35,4.6,0.03,0.06,2.38,4.65
Apr-1959,2.3,4.5,0.03,0.06,2.33,4.56
May-1959,2.38,4.65,0.03,0.06,2.41,4.71
Jun-1959,2.37,4.68,0.03,0.06,2.4,4.73
Jul-1959,2.12,4.2,0.08,0.17,2.21,4.37
Aug-1959,2.39,4.71,0.03,0.06,2.42,4.77
Sep-1959,2.42,4.71,0.01,0.03,2.43,4.74
Oct-1959,2.41,4.71,0.03,0.06,2.44,4.77
Nov-1959,2.41,4.7,0.01,0.03,2.42,4.72
Dec-1959,2.39,4.66,0.03,0.06,2.42,4.71
Jan-1960,2.38,4.66,0.03,0.06,2.41,4.72
Feb-1960,2.29,4.5,0.02,0.04,2.31,4.53
Mar-1960,2.32,4.57,0.06,0.12,2.38,4.69
Apr-1960,2.47,4.84,0.02,0.04,2.49,4.87
May-1960,2.31,4.51,0.03,0.06,2.34,4.57
Jun-1960,2.17,4.28,0.09,0.18,2.26,4.46
Jul-1960,2.16,4.28,0.09,0.17,2.25,4.45
Aug-1960,2.39,4.69,0.02,0.04,2.41,4.73
Sep-1960,2.4,4.68,0.01,0.03,2.42,4.71
Oct-1960,2.35,4.58,0.03,0.06,2.38,4.64
Nov-1960,2.39,4.67,0.03,0.06,2.41,4.72
Dec-1960,2.33,4.57,0.06,0.12,2.39,4.68
Jan-1961,2.36,4.62,0.03,0.06,2.39,4.68
Feb-1961,2.03,4.02,0.16,0.31,2.19,4.32
Mar-1961,2.3,4.52,0.02,0.04,2.32,4.56
Apr-1961,2.41,4.69,0.03,0.06,2.44,4.75
May-1961,2.36,4.66,0.06,0.12,2.42,4.77
Jun-1961,2.17,4.28,0.09,0.17,2.26,4.45
Jul-1961,2.16,4.25,0.09,0.18,2.25,4.44
Aug-1961,2.49,4.9,0.06,0.12,2.54,5.01
Sep-1961,2.4,4.68,0.01,0.03,2.42,4.71
Oct-1961,2.34,4.59,0.03,0.06,2.37,4.65
Nov-1961,2.41,4.7,0.01,0.03,2.42,4.73
Dec-1961,2.51,4.88,0.03,0.06,2.54,4.94
Jan-1962,2.4,4.68,0.03,0.06,2.43,4.74
Feb-1962,1.93,3.83,0.21,0.41,2.15,4.24
Mar-1962,2.35,4.62,0.03,0.06,2.38,4.68
Apr-1962,2.4,4.67,0.03,0.06,2.43,4.73
May-1962,2.45,4.8,0.02,0.04,2.47,4.84
Jun-1962,2.45,4.81,0.06,0.12,2.5,4.93
Jul-1962,2.12,4.2,0.08,0.17,2.21,4.37
Aug-1962,2.46,4.84,0.06,0.12,2.51,4.95
Sep-1962,2.33,4.54,0.03,0.06,2.36,4.6
Oct-1962,2.32,4.56,0.02,0.04,2.34,4.6
Nov-1962,2.35,4.59,0.03,0.06,2.38,4.65
Dec-1962,2.36,4.65,0.03,0.06,2.39,4.71
Jan-1963,2.38,4.65,0.03,0.06,2.41,4.71
Feb-1963,2.18,4.31,0.09,0.17,2.27,4.48
Mar-1963,2.36,4.63,0.02,0.04,2.38,4.67
Apr-1963,1.33,2.66,1.59,2.98,2.93,5.64
May-1963,2.26,4.4,0.01,0.03,2.27,4.43
Jun-1963,2.32,4.59,0.03,0.06,2.35,4.65
Jul-1963,2.1,4.17,0.09,0.17,2.19,4.34
Aug-1963,2.36,4.65,0.03,0.06,2.39,4.71
Sep-1963,2.4,4.69,0.03,0.06,2.43,4.75
Oct-1963,2.44,4.75,0.03,0.06,2.47,4.81
Nov-1963,2.38,4.68,0.02,0.04,2.4,4.71
Dec-1963,2.36,4.61,0.03,0.06,2.39,4.67
Jan-1964,2.29,4.48,0.03,0.06,2.32,4.54
Feb-1964,2.35,4.62,0.03,0.06,2.38,4.67
Mar-1964,2.35,4.62,0.03,0.06,2.38,4.67
Apr-1964,2.31,4.53,0.03,0.06,2.34,4.59
May-1964,2.38,4.65,0.03,0.06,2.41,4.71
Jun-1964,2.33,4.6,0.06,0.11,2.38,4.72
Jul-1964,2.36,4.68,0.06,0.11,2.42,4.79
Aug-1964,2.4,4.72,0.03,0.07,2.44,4.79
Sep-1964,2.45,4.75,0.03,0.06,2.48,4.81
Oct-1964,2.48,4.82,0.03,0.06,2.51,4.88
Nov-1964,2.35,4.59,0.03,0.06,2.37,4.65
Dec-1964,1.74,3.44,0.62,1.13,2.37,4.57
Jan-1965,1.67,3.32,0.47,0.9,2.14,4.22
Feb-1965,2.37,4.64,0.03,0.06,2.4,4.7
Mar-1965,2.45,4.77,0.03,0.06,2.48,4.83
Apr-1965,2.18,4.26,0.07,0.13,2.24,4.39
May-1965,2.43,4.76,0.02,0.04,2.45,4.8
Jun-1965,2.45,4.8,0.02,0.04,2.47,4.84
Jul-1965,2.1,4.17,0.09,0.17,2.19,4.34
Aug-1965,2.47,4.84,0.02,0.04,2.49,4.88
Sep-1965,2.36,4.62,0.03,0.06,2.39,4.68
Oct-1965,2.41,4.71,0.03,0.06,2.44,4.77
Nov-1965,2.33,4.54,0.03,0.06,2.36,4.6
Dec-1965,2.33,4.54,0.01,0.03,2.34,4.57
Jan-1966,2.27,4.48,0.06,0.12,2.33,4.6
Feb-1966,2.33,4.56,0.02,0.04,2.36,4.6
Mar-1966,2,3.96,0.11,0.22,2.11,4.18
Apr-1966,2.31,4.53,0.03,0.06,2.34,4.59
May-1966,2.36,4.62,0.02,0.04,2.38,4.66
Jun-1966,2.34,4.61,0.08,0.15,2.42,4.77
Jul-1966,2.12,4.2,0.09,0.17,2.21,4.37
Aug-1966,2.39,4.69,0.02,0.04,2.41,4.73
Sep-1966,2.32,4.53,0.01,0.03,2.34,4.55
Oct-1966,2.35,4.6,0.03,0.06,2.39,4.67
Nov-1966,2.37,4.65,0.03,0.06,2.4,4.71
Dec-1966,2.08,4.1,0.16,0.3,2.24,4.4
Jan-1967,2.18,4.3,0.1,0.19,2.28,4.49
Feb-1967,2.33,4.55,0.02,0.04,2.35,4.59
Mar-1967,2,3.95,0.15,0.3,2.15,4.25
Apr-1967,2.18,4.3,0.1,0.21,2.28,4.51
May-1967,2.04,4.04,0.11,0.22,2.15,4.26
Jun-1967,2.33,4.57,0.03,0.06,2.37,4.63
Jul-1967,2.37,4.68,0.04,0.09,2.42,4.77
Aug-1967,2.45,4.81,0.06,0.12,2.51,4.93
Sep-1967,2.37,4.68,0.06,0.12,2.43,4.8
Oct-1967,2.36,4.61,0.02,0.04,2.38,4.65
Nov-1967,2.41,4.69,0.01,0.03,2.42,4.72
Dec-1967,2.33,4.56,0.03,0.06,2.36,4.63
Jan-1968,2.38,4.66,0.03,0.06,2.41,4.72
Feb-1968,1.86,3.69,0.34,0.63,2.2,4.32
Mar-1968,2.29,4.48,0.03,0.06,2.32,4.54
Apr-1968,2.35,4.62,0.03,0.06,2.38,4.67
May-1968,2.38,4.64,0.03,0.06,2.41,4.7
Jun-1968,2.35,4.64,0.06,0.11,2.4,4.76
Jul-1968,2.16,4.27,0.08,0.17,2.24,4.44
Aug-1968,2.34,4.58,0.03,0.06,2.37,4.64
Sep-1968,2.35,4.58,0.03,0.06,2.38,4.64
Oct-1968,2.36,4.59,0.03,0.06,2.39,4.65
Nov-1968,2.37,4.64,0.03,0.06,2.4,4.69
Dec-1968,2.19,4.31,0.06,0.11,2.25,4.43
Jan-1969,1.42,2.82,1.8,3.38,3.23,6.2
Feb-1969,1.64,3.25,0.99,1.79,2.62,5.04
Mar-1969,2.29,4.49,0.02,0.04,2.31,4.53
Apr-1969,2.31,4.52,0.02,0.04,2.33,4.56
May-1969,2.34,4.58,0.03,0.06,2.37,4.64
Jun-1969,2.44,4.78,0.02,0.04,2.46,4.82
Jul-1969,2.33,4.6,0.03,0.06,2.36,4.66
Aug-1969,2.39,4.71,0.03,0.06,2.42,4.77
Sep-1969,2.31,4.52,0.03,0.06,2.35,4.58
Oct-1969,2.31,4.53,0.03,0.06,2.35,4.59
Nov-1969,2.41,4.69,0.01,0.03,2.42,4.72
Dec-1969,1.96,3.88,0.19,0.37,2.15,4.26
Jan-1970,1.16,2.31,7.51,13.96,8.66,16.27
Feb-1970,2.08,4.11,0.17,0.32,2.25,4.43
Mar-1970,2.51,4.88,0.03,0.06,2.54,4.95
Apr-1970,2.38,4.65,0.03,0.06,2.41,4.71
May-1970,2.39,4.72,0.06,0.12,2.45,4.84
Jun-1970,2.17,4.26,0.1,0.19,2.26,4.45
Jul-1970,2.02,4.02,0.11,0.21,2.13,4.23
Aug-1970,2.36,4.67,0.04,0.09,2.4,4.76
Sep-1970,2.47,4.86,0.06,0.12,2.53,4.97
Oct-1970,2.37,4.64,0.03,0.06,2.4,4.7
Nov-1970,2.54,4.96,0.03,0.06,2.57,5.02
Dec-1970,2.03,4.01,0.17,0.32,2.19,4.33
Jan-1971,1.99,3.95,0.19,0.38,2.18,4.32
Feb-1971,2.36,4.59,0.03,0.06,2.39,4.65
Mar-1971,1.95,3.84,0.33,0.6,2.28,4.45
Apr-1971,2.4,4.69,0.03,0.06,2.43,4.75
May-1971,2.36,4.66,0.06,0.12,2.42,4.78
Jun-1971,2.46,4.79,0.02,0.04,2.48,4.83
Jul-1971,2.06,4.09,0.09,0.18,2.15,4.27
Aug-1971,2.41,4.74,0.06,0.12,2.47,4.86
Sep-1971,2.49,4.87,0.03,0.07,2.52,4.93
Oct-1971,2.34,4.57,0.03,0.06,2.37,4.63
Nov-1971,2.4,4.71,0.03,0.06,2.44,4.77
Dec-1971,2.35,4.59,0.03,0.06,2.38,4.65
Jan-1972,2.37,4.65,0.03,0.06,2.4,4.71
Feb-1972,2.44,4.78,0.03,0.06,2.47,4.84
Mar-1972,1.99,3.92,0.12,0.23,2.1,4.15
Apr-1972,2.3,4.52,0.03,0.06,2.33,4.58
May-1972,2.29,4.48,0.03,0.06,2.32,4.54
Jun-1972,2.17,4.28,0.09,0.18,2.26,4.45
Jul-1972,2.15,4.24,0.09,0.18,2.24,4.42
Aug-1972,2.49,4.9,0.06,0.12,2.54,5.01
Sep-1972,2.35,4.58,0.03,0.06,2.38,4.64
Oct-1972,2.32,4.54,0.03,0.06,2.35,4.59
Nov-1972,2.33,4.58,0.02,0.04,2.35,4.62
Dec-1972,2.26,4.44,0.02,0.04,2.28,4.48
Jan-1973,2,3.98,0.26,0.48,2.26,4.46
Feb-1973,1.9,3.76,0.32,0.59,2.21,4.35
Mar-1973,2.22,4.38,0.04,0.07,2.25,4.45
Apr-1973,2.39,4.68,0.03,0.06,2.42,4.73
May-1973,2.41,4.72,0.03,0.06,2.44,4.78
Jun-1973,2.33,4.6,0.06,0.11,2.38,4.72
Jul-1973,2.08,4.12,0.09,0.18,2.17,4.3
Aug-1973,2.42,4.73,0.03,0.07,2.45,4.79
Sep-1973,2.32,4.54,0.03,0.06,2.35,4.6
Oct-1973,2.36,4.59,0.03,0.06,2.39,4.65
Nov-1973,1.56,3.09,0.69,1.26,2.25,4.34
Dec-1973,1.75,3.47,0.42,0.79,2.17,4.26
Jan-1974,1.25,2.49,2.81,5.26,4.06,7.76
Feb-1974,2.35,4.59,0.02,0.04,2.37,4.63
Mar-1974,1.25,2.5,2.52,4.68,3.77,7.18
Apr-1974,2.16,4.27,0.07,0.13,2.23,4.4
May-1974,2.3,4.53,0.08,0.16,2.38,4.69
Jun-1974,2.5,4.87,0.02,0.04,2.52,4.91
Jul-1974,2.34,4.61,0.06,0.11,2.4,4.73
Aug-1974,2.47,4.86,0.06,0.12,2.53,4.97
Sep-1974,2.31,4.52,0.03,0.06,2.35,4.58
Oct-1974,2.39,4.67,0.03,0.06,2.42,4.73
Nov-1974,2.4,4.71,0.03,0.06,2.44,4.77
Dec-1974,2.36,4.62,0.03,0.06,2.39,4.68
Jan-1975,2.36,4.62,0.03,0.06,2.39,4.68
Feb-1975,2.23,4.37,0.03,0.06,2.26,4.43
Mar-1975,1.45,2.88,1.51,2.74,2.95,5.62
Apr-1975,2.32,4.54,0.03,0.06,2.35,4.6
May-1975,2.36,4.65,0.04,0.09,2.41,4.74
Jun-1975,2.41,4.73,0.06,0.12,2.47,4.85
Jul-1975,2.15,4.24,0.09,0.18,2.24,4.41
Aug-1975,2.47,4.86,0.06,0.12,2.53,4.97
Sep-1975,2.31,4.5,0.03,0.06,2.34,4.57
Oct-1975,2.47,4.82,0.02,0.04,2.49,4.86
Nov-1975,2.35,4.59,0.03,0.06,2.38,4.65
Dec-1975,2.37,4.62,0.01,0.03,2.39,4.65
Jan-1976,2.45,4.78,0.03,0.06,2.47,4.84
Feb-1976,2.37,4.65,0.03,0.06,2.4,4.71
Mar-1976,2.36,4.62,0.03,0.06,2.39,4.68
Apr-1976,2.35,4.62,0.03,0.06,2.38,4.67
May-1976,2.29,4.48,0.03,0.06,2.33,4.54
Jun-1976,2.46,4.84,0.06,0.12,2.51,4.95
Jul-1976,2.37,4.68,0.04,0.09,2.42,4.77
Aug-1976,2.41,4.71,0.03,0.06,2.44,4.77
Sep-1976,2.35,4.59,0.03,0.06,2.38,4.66
Oct-1976,2.37,4.64,0.03,0.06,2.4,4.7
Nov-1976,2.42,4.71,0.01,0.03,2.43,4.74
Dec-1976,2.37,4.64,0.03,0.06,2.4,4.7
Jan-1977,2.38,4.62,0.03,0.06,2.41,4.68
Feb-1977,2.45,4.78,0.03,0.06,2.47,4.84
Mar-1977,2.38,4.62,0.03,0.06,2.41,4.68
Apr-1977,2.39,4.66,0.03,0.06,2.42,4.72
May-1977,2.38,4.64,0.03,0.06,2.41,4.7
Jun-1977,2.33,4.58,0.03,0.06,2.35,4.64
Jul-1977,2.34,4.61,0.08,0.15,2.42,4.77
Aug-1977,2.46,4.84,0.06,0.12,2.51,4.95
Sep-1977,2.39,4.66,0.03,0.06,2.42,4.72
Oct-1977,2.32,4.55,0.03,0.06,2.35,4.61
Nov-1977,2.4,4.67,0.03,0.06,2.43,4.73
Dec-1977,2.45,4.78,0.03,0.06,2.48,4.85
Jan-1978,1.95,3.87,0.26,0.5,2.21,4.37
Feb-1978,1.96,3.88,0.23,0.44,2.19,4.31
Mar-1978,1.96,3.88,0.21,0.42,2.17,4.29
Apr-1978,2.28,4.46,0.02,0.04,2.3,4.51
May-1978,2.44,4.77,0.02,0.04,2.46,4.8
Jun-1978,2.38,4.65,0.03,0.06,2.41,4.71
Jul-1978,2.17,4.28,0.09,0.17,2.26,4.45
Aug-1978,2.46,4.84,0.06,0.12,2.51,4.95
Sep-1978,2.31,4.52,0.03,0.06,2.35,4.58
Oct-1978,2.35,4.59,0.03,0.06,2.38,4.66
Nov-1978,2.35,4.6,0.03,0.06,2.38,4.66
Dec-1978,2.41,4.7,0.01,0.03,2.42,4.72
Jan-1979,2.34,4.57,0.03,0.06,2.37,4.63
Feb-1979,2.31,4.53,0.02,0.04,2.32,4.57
Mar-1979,2.3,4.51,0.03,0.06,2.33,4.57
Apr-1979,2.37,4.63,0.03,0.06,2.39,4.69
May-1979,2.29,4.47,0.03,0.06,2.32,4.53
Jun-1979,2.18,4.3,0.09,0.17,2.27,4.47
Jul-1979,2.17,4.28,0.09,0.17,2.26,4.45
Aug-1979,2.49,4.9,0.06,0.12,2.54,5.01
Sep-1979,2.32,4.53,0.01,0.03,2.34,4.55
Oct-1979,2.45,4.77,0.03,0.06,2.48,4.83
Nov-1979,2.35,4.61,0.03,0.06,2.38,4.67
Dec-1979,2.43,4.75,0.03,0.06,2.47,4.81
Jan-1980,2,3.94,0.23,0.43,2.22,4.37
Feb-1980,1.45,2.88,1.51,2.74,2.95,5.62
Mar-1980,2.32,4.57,0.03,0.06,2.35,4.63
Apr-1980,2.37,4.63,0.03,0.06,2.39,4.69
May-1980,2.33,4.56,0.03,0.06,2.36,4.62
Jun-1980,2.45,4.81,0.06,0.12,2.5,4.93
Jul-1980,2.34,4.61,0.03,0.06,2.37,4.67
Aug-1980,2.49,4.9,0.06,0.12,2.54,5.01
Sep-1980,2.33,4.55,0.03,0.06,2.36,4.61
Oct-1980,2.35,4.58,0.03,0.06,2.37,4.64
Nov-1980,2.39,4.67,0.02,0.04,2.4,4.71
Dec-1980,2.36,4.62,0.03,0.06,2.39,4.68
Jan-1981,2.43,4.78,0.03,0.06,2.47,4.84
Feb-1981,2.34,4.58,0.03,0.06,2.37,4.64
Mar-1981,2.29,4.49,0.02,0.04,2.31,4.53
Apr-1981,2.39,4.68,0.03,0.06,2.42,4.73
May-1981,2.37,4.63,0.03,0.06,2.4,4.7
Jun-1981,2.18,4.3,0.09,0.18,2.27,4.48
Jul-1981,2.38,4.69,0.06,0.12,2.44,4.81
Aug-1981,2.42,4.73,0.03,0.07,2.45,4.79
Sep-1981,2.36,4.59,0.03,0.06,2.39,4.65
Oct-1981,2.36,4.59,0.03,0.06,2.39,4.65
Nov-1981,2.04,4.02,0.17,0.32,2.21,4.34
Dec-1981,1.67,3.32,0.7,1.29,2.37,4.61
Jan-1982,2.19,4.32,0.04,0.08,2.23,4.39
Feb-1982,1.6,3.18,0.64,1.16,2.24,4.34
Mar-1982,2.02,3.99,0.16,0.31,2.18,4.3
Apr-1982,1.58,3.13,0.68,1.24,2.27,4.38
May-1982,2.29,4.47,0.03,0.06,2.32,4.53
Jun-1982,2.3,4.49,0.03,0.06,2.33,4.56
Jul-1982,2.34,4.64,0.06,0.12,2.4,4.75
Aug-1982,2.39,4.69,0.02,0.04,2.41,4.73
Sep-1982,2.34,4.57,0.03,0.06,2.37,4.63
Oct-1982,2.33,4.58,0.03,0.06,2.36,4.64
Nov-1982,2.39,4.69,0.02,0.04,2.41,4.73
Dec-1982,1.93,3.82,0.18,0.36,2.11,4.17
Jan-1983,1.9,3.77,0.33,0.62,2.23,4.38
Feb-1983,1.37,2.71,2.34,4.46,3.71,7.17
Mar-1983,1.16,2.31,7.04,13.11,8.2,15.42
Apr-1983,2.03,4.01,0.16,0.31,2.19,4.32
May-1983,2.35,4.59,0.02,0.04,2.37,4.63
Jun-1983,2.33,4.57,0.03,0.06,2.37,4.63
Jul-1983,2.39,4.72,0.06,0.12,2.45,4.84
Aug-1983,2.39,4.72,0.06,0.12,2.45,4.84
Sep-1983,2.17,4.27,0.1,0.19,2.26,4.46
Oct-1983,2.46,4.83,0.06,0.12,2.52,4.94
Nov-1983,2.04,4.04,0.12,0.24,2.16,4.28
Dec-1983,1.52,3,1.57,2.93,3.09,5.93
Jan-1984,2.31,4.55,0.06,0.12,2.37,4.67
Feb-1984,2.35,4.6,0.02,0.03,2.37,4.63
Mar-1984,2.34,4.61,0.03,0.06,2.37,4.66
Apr-1984,2.41,4.7,0.03,0.06,2.44,4.76
May-1984,2.42,4.75,0.03,0.06,2.45,4.8
Jun-1984,2.17,4.28,0.09,0.18,2.26,4.45
Jul-1984,2.15,4.26,0.08,0.17,2.24,4.42
Aug-1984,2.47,4.84,0.02,0.04,2.49,4.88
Sep-1984,2.48,4.87,0.06,0.12,2.54,4.99
Oct-1984,2.36,4.59,0.03,0.06,2.39,4.65
Nov-1984,2.43,4.75,0.03,0.06,2.46,4.81
Dec-1984,2.31,4.52,0.03,0.06,2.34,4.58
Jan-1985,2.39,4.66,0.03,0.06,2.42,4.72
Feb-1985,2.4,4.68,0.03,0.06,2.43,4.74
Mar-1985,2.39,4.67,0.03,0.06,2.41,4.72
Apr-1985,2.47,4.83,0.03,0.06,2.5,4.89
May-1985,2.45,4.81,0.06,0.12,2.51,4.92
Jun-1985,2.36,4.67,0.04,0.09,2.4,4.76
Jul-1985,2.44,4.79,0.06,0.12,2.5,4.91
Aug-1985,2.47,4.84,0.02,0.04,2.49,4.88
Sep-1985,2.42,4.71,0.03,0.06,2.45,4.77
Oct-1985,2.41,4.71,0.01,0.03,2.43,4.73
Nov-1985,2.35,4.6,0.03,0.06,2.38,4.66
Dec-1985,2.36,4.62,0.03,0.06,2.39,4.68
Jan-1986,2.39,4.67,0.03,0.06,2.42,4.72
Feb-1986,1.14,2.28,5.19,9.57,6.33,11.86
Mar-1986,1.78,3.52,0.41,0.77,2.19,4.29
Apr-1986,2.37,4.65,0.03,0.06,2.4,4.7
May-1986,2.31,4.53,0.03,0.06,2.34,4.59
Jun-1986,2.39,4.68,0.02,0.04,2.41,4.72
Jul-1986,2.34,4.61,0.08,0.15,2.42,4.77
Aug-1986,2.45,4.81,0.06,0.12,2.51,4.93
Sep-1986,2.37,4.63,0.03,0.06,2.4,4.69
Oct-1986,2.36,4.59,0.03,0.06,2.39,4.65
Nov-1986,2.38,4.65,0.03,0.06,2.41,4.71
Dec-1986,2.38,4.62,0.03,0.06,2.41,4.68
Jan-1987,2.37,4.65,0.03,0.06,2.4,4.71
Feb-1987,2.32,4.56,0.03,0.06,2.35,4.62
Mar-1987,2.4,4.7,0.03,0.06,2.43,4.76
Apr-1987,2.39,4.68,0.02,0.04,2.41,4.72
May-1987,2.41,4.73,0.06,0.12,2.47,4.85
Jun-1987,2.14,4.22,0.09,0.17,2.23,4.39
Jul-1987,2.34,4.61,0.08,0.15,2.42,4.77
Aug-1987,2.42,4.73,0.03,0.07,2.45,4.79
Sep-1987,2.35,4.58,0.03,0.06,2.38,4.64
Oct-1987,2.33,4.54,0.03,0.06,2.36,4.6
Nov-1987,2.45,4.78,0.03,0.06,2.49,4.84
Dec-1987,2.35,4.62,0.03,0.06,2.38,4.68
Jan-1988,2.31,4.53,0.02,0.04,2.32,4.57
Feb-1988,2.31,4.55,0.03,0.06,2.34,4.61
Mar-1988,2.33,4.57,0.03,0.06,2.37,4.63
Apr-1988,2.47,4.83,0.03,0.06,2.5,4.89
May-1988,2.37,4.63,0.03,0.06,2.4,4.7
Jun-1988,2.29,4.52,0.03,0.06,2.32,4.58
Jul-1988,2.3,4.53,0.03,0.06,2.33,4.59
Aug-1988,2.32,4.52,0.03,0.06,2.35,4.58
Sep-1988,2.39,4.67,0.03,0.06,2.42,4.73
Oct-1988,2.37,4.64,0.03,0.06,2.4,4.7
Nov-1988,2.36,4.62,0.03,0.06,2.39,4.68
Dec-1988,2.35,4.62,0.03,0.06,2.38,4.67
Jan-1989,2.35,4.59,0.03,0.06,2.38,4.65
Feb-1989,2.33,4.58,0.03,0.06,2.36,4.63
Mar-1989,2.16,4.25,0.11,0.19,2.26,4.44
Apr-1989,2.38,4.65,0.03,0.06,2.41,4.71
May-1989,2.39,4.72,0.06,0.12,2.45,4.84
Jun-1989,2.41,4.74,0.06,0.12,2.47,4.86
Jul-1989,2.37,4.7,0.04,0.09,2.42,4.79
Aug-1989,2.32,4.51,0.03,0.06,2.35,4.58
Sep-1989,2.46,4.81,0.03,0.06,2.49,4.86
Oct-1989,2.39,4.66,0.03,0.06,2.42,4.72
Nov-1989,2.33,4.54,0.03,0.06,2.36,4.6
Dec-1989,2.38,4.65,0.03,0.06,2.41,4.71
Jan-1990,2.33,4.56,0.03,0.06,2.36,4.62
Feb-1990,2.35,4.62,0.03,0.06,2.38,4.67
Mar-1990,2.37,4.63,0.03,0.06,2.39,4.69
Apr-1990,2.45,4.75,0.03,0.06,2.48,4.81
May-1990,2.43,4.75,0.02,0.04,2.45,4.79
Jun-1990,2.38,4.68,0.03,0.06,2.4,4.73
Jul-1990,2.47,4.86,0.06,0.12,2.53,4.97
Aug-1990,2.34,4.58,0.03,0.06,2.37,4.64
Sep-1990,2.44,4.74,0.03,0.06,2.47,4.8
Oct-1990,2.39,4.67,0.03,0.06,2.42,4.73
Nov-1990,2.38,4.65,0.03,0.06,2.41,4.71
Dec-1990,2.39,4.67,0.03,0.06,2.42,4.73
Jan-1991,2.48,4.82,0.03,0.06,2.51,4.88
Feb-1991,2.45,4.78,0.03,0.06,2.47,4.84
Mar-1991,2.43,4.76,0.03,0.06,2.46,4.82
Apr-1991,2.38,4.66,0.03,0.06,2.41,4.72
May-1991,2.3,4.5,0.03,0.06,2.33,4.56
Jun-1991,2.31,4.53,0.03,0.06,2.34,4.59
Jul-1991,2.31,4.5,0.03,0.06,2.34,4.57
Aug-1991,2.39,4.66,0.03,0.06,2.42,4.72
Sep-1991,2.44,4.74,0.03,0.06,2.47,4.8
Oct-1991,2.48,4.82,0.03,0.06,2.51,4.88
Nov-1991,2.38,4.65,0.03,0.06,2.41,4.71
Dec-1991,2.36,4.62,0.03,0.06,2.38,4.68
Jan-1992,2.35,4.62,0.03,0.06,2.38,4.67
Feb-1992,2.35,4.62,0.03,0.06,2.39,4.68
Mar-1992,2.33,4.56,0.03,0.06,2.36,4.62
Apr-1992,2.35,4.62,0.03,0.06,2.38,4.67
May-1992,2.39,4.68,0.02,0.04,2.41,4.72
Jun-1992,2.48,4.87,0.06,0.11,2.54,4.98
Jul-1992,2.41,4.71,0.03,0.07,2.44,4.78
Aug-1992,2.33,4.55,0.03,0.06,2.36,4.61
Sep-1992,2.35,4.58,0.03,0.06,2.38,4.64
Oct-1992,2.37,4.64,0.03,0.06,2.4,4.7
Nov-1992,2.36,4.61,0.03,0.06,2.39,4.67
Dec-1992,2.33,4.56,0.03,0.06,2.36,4.62
Jan-1993,2.13,4.2,0.03,0.05,2.16,4.25
Feb-1993,2.25,4.42,0.01,0.01,2.26,4.43
Mar-1993,1.95,3.86,0.18,0.36,2.13,4.22
Apr-1993,2.33,4.56,0.03,0.06,2.36,4.62
May-1993,2.39,4.68,0.06,0.12,2.45,4.8
Jun-1993,2.35,4.6,0.02,0.04,2.37,4.64
Jul-1993,2.34,4.61,0.08,0.15,2.42,4.77
Aug-1993,2.42,4.73,0.03,0.07,2.45,4.79
Sep-1993,2.47,4.84,0.02,0.04,2.49,4.88
Oct-1993,2.38,4.64,0.03,0.06,2.41,4.7
Nov-1993,2.39,4.67,0.02,0.04,2.4,4.71
Dec-1993,2.39,4.67,0.03,0.06,2.41,4.72
Jan-1994,2.39,4.67,0.03,0.06,2.41,4.72
Feb-1994,2.31,4.51,0.03,0.06,2.34,4.57
Mar-1994,2.41,4.69,0.03,0.06,2.44,4.75
Apr-1994,2.35,4.62,0.03,0.06,2.38,4.67
May-1994,2.37,4.63,0.03,0.06,2.4,4.69
Jun-1994,2.36,4.68,0.06,0.12,2.42,4.79
Jul-1994,2.37,4.68,0.04,0.09,2.42,4.77
Aug-1994,2.32,4.52,0.03,0.06,2.35,4.58
Sep-1994,2.36,4.59,0.03,0.06,2.39,4.65
Oct-1994,2.48,4.82,0.03,0.06,2.51,4.88
Nov-1994,2.39,4.66,0.03,0.06,2.42,4.72
Dec-1994,2.36,4.62,0.03,0.06,2.39,4.68
Jan-1995,1.15,2.3,4.9,8.93,6.05,11.23
Feb-1995,2.22,4.34,0.02,0.04,2.24,4.39
Mar-1995,1.14,2.29,5.37,9.84,6.52,12.12
Apr-1995,2.28,4.46,0.02,0.04,2.31,4.51
May-1995,2.23,4.39,0.06,0.12,2.29,4.51
Jun-1995,2.3,4.52,0.03,0.06,2.33,4.58
Jul-1995,2.45,4.81,0.06,0.12,2.5,4.93
Aug-1995,2.37,4.67,0.03,0.06,2.4,4.73
Sep-1995,2.35,4.64,0.03,0.06,2.38,4.69
Oct-1995,2.41,4.71,0.03,0.07,2.44,4.78
Nov-1995,2.32,4.54,0.03,0.06,2.35,4.6
Dec-1995,2.3,4.51,0.02,0.04,2.32,4.54
Jan-1996,2.24,4.38,0.02,0.04,2.26,4.42
Feb-1996,1.35,2.68,1.68,3.16,3.03,5.85
Mar-1996,2.16,4.28,0.06,0.13,2.23,4.41
Apr-1996,2.38,4.66,0.03,0.06,2.41,4.72
May-1996,2.22,4.41,0.08,0.15,2.3,4.56
Jun-1996,2.33,4.55,0.03,0.06,2.36,4.61
Jul-1996,2.17,4.29,0.08,0.17,2.25,4.46
Aug-1996,2.48,4.87,0.02,0.04,2.5,4.91
Sep-1996,2.35,4.58,0.03,0.06,2.38,4.64
