Time,Chan90,Chan95,Bank90,Bank95,Totl90,Totl95
Oct-1939,5.09,9.79,0.27,0.51,5.36,10.3
Nov-1939,4.88,9.45,0.24,0.48,5.12,9.93
Dec-1939,4.86,9.38,0.26,0.52,5.13,9.9
Jan-1940,3.1,6.09,5.36,10.66,8.45,16.75
Feb-1940,3.46,6.83,27.78,53.55,31.25,60.38
Mar-1940,3.35,6.57,23.81,45.85,27.16,52.42
Apr-1940,3.3,6.47,3.98,7.7,7.28,14.17
May-1940,4.56,8.87,0.27,0.54,4.84,9.4
Jun-1940,4.19,8.18,0.32,0.64,4.52,8.82
Jul-1940,3.19,6.23,1.09,2.11,4.28,8.34
Aug-1940,3.44,6.73,0.6,1.19,4.04,7.92
Sep-1940,3.69,7.21,0.31,0.6,3.99,7.81
Oct-1940,4.5,8.78,0.26,0.51,4.76,9.29
Nov-1940,5.09,9.78,0.26,0.51,5.34,10.29
Dec-1940,3.03,5.94,5.17,10.28,8.2,16.22
Jan-1941,3.27,6.45,34.35,64.85,37.62,71.3
Feb-1941,3.28,6.48,36.58,69.08,39.86,75.56
Mar-1941,3.22,6.33,19.51,37.72,22.73,44.05
Apr-1941,3.24,6.35,20.42,39.32,23.66,45.68
May-1941,3.25,6.37,1.42,2.73,4.67,9.11
Jun-1941,4.66,9.04,0.29,0.57,4.95,9.61
Jul-1941,3.2,6.27,1.01,1.96,4.21,8.23
Aug-1941,4.13,8.05,0.36,0.71,4.5,8.76
Sep-1941,4.21,8.23,0.29,0.57,4.51,8.8
Oct-1941,5,9.6,0.27,0.53,5.27,10.14
Nov-1941,4.29,8.36,0.29,0.57,4.57,8.93
Dec-1941,3.52,6.89,17.68,34.52,21.19,41.41
Jan-1942,3.49,6.84,18.9,36.81,22.39,43.65
Feb-1942,3.22,6.36,38.44,72.51,41.65,78.87
Mar-1942,3.9,7.62,0.29,0.57,4.19,8.18
Apr-1942,3.24,6.36,1.77,3.44,5.01,9.8
May-1942,3.47,6.79,0.72,1.4,4.19,8.19
Jun-1942,4.58,8.92,0.24,0.47,4.82,9.39
Jul-1942,3.55,6.94,0.57,1.13,4.12,8.07
Aug-1942,4.14,8.06,0.36,0.71,4.5,8.77
Sep-1942,4.33,8.46,0.27,0.54,4.6,9
Oct-1942,5,9.6,0.27,0.54,5.27,10.13
Nov-1942,4.42,8.62,0.27,0.53,4.69,9.15
Dec-1942,3.17,6.23,1.9,3.7,5.07,9.93
Jan-1943,3.48,6.83,19.8,38.49,23.28,45.32
Feb-1943,3.1,6.1,8.74,17.21,11.84,23.3
Mar-1943,3.09,6.07,10.98,21.52,14.08,27.59
Apr-1943,3.8,7.44,0.32,0.63,4.12,8.07
May-1943,4.06,7.93,0.33,0.64,4.39,8.57
Jun-1943,4.21,8.22,0.32,0.63,4.53,8.85
Jul-1943,3.25,6.34,1.03,1.98,4.27,8.32
Aug-1943,3.79,7.39,0.48,0.92,4.27,8.31
Sep-1943,3.6,7.03,0.49,0.96,4.09,7.99
Oct-1943,4.9,9.43,0.27,0.54,5.17,9.98
Nov-1943,4.57,8.89,0.26,0.51,4.82,9.4
Dec-1943,4.88,9.42,0.26,0.53,5.15,9.94
Jan-1944,4.4,8.51,0.3,0.6,4.69,9.1
Feb-1944,3.67,7.2,0.93,1.82,4.6,9.02
Mar-1944,3.97,7.69,0.44,0.88,4.41,8.57
Apr-1944,4.81,9.28,0.26,0.53,5.07,9.81
May-1944,4.76,9.23,0.22,0.45,4.98,9.68
Jun-1944,4.01,7.82,0.41,0.8,4.42,8.62
Jul-1944,3.89,7.58,0.48,0.93,4.37,8.51
Aug-1944,4.24,8.27,0.33,0.64,4.57,8.91
Sep-1944,5.04,9.72,0.24,0.48,5.28,10.2
Oct-1944,5.16,9.93,0.26,0.52,5.43,10.45
Nov-1944,4.59,8.88,0.31,0.62,4.9,9.5
Dec-1944,3.93,7.66,0.35,0.69,4.28,8.35
Jan-1945,4.38,8.5,0.29,0.55,4.67,9.06
Feb-1945,3.18,6.25,5.39,10.71,8.57,16.95
Mar-1945,3.77,7.38,0.64,1.23,4.42,8.61
Apr-1945,4.34,8.41,0.29,0.56,4.63,8.97
May-1945,4.47,8.7,0.31,0.61,4.78,9.31
Jun-1945,3.73,7.29,0.47,0.89,4.2,8.18
Jul-1945,3.36,6.55,0.74,1.42,4.1,7.98
Aug-1945,4.23,8.25,0.32,0.64,4.55,8.89
Sep-1945,5.02,9.67,0.26,0.52,5.28,10.19
Oct-1945,5.11,9.8,0.26,0.53,5.37,10.33
Nov-1945,4.51,8.72,0.32,0.63,4.82,9.35
Dec-1945,3.47,6.84,27.06,51.9,30.54,58.74
Jan-1946,2.99,5.88,7.65,15.14,10.64,21.02
Feb-1946,4.28,8.28,0.3,0.61,4.58,8.89
Mar-1946,4.23,8.21,0.31,0.62,4.54,8.83
Apr-1946,4.15,8.1,0.27,0.54,4.42,8.63
May-1946,3.74,7.3,0.48,0.91,4.22,8.21
Jun-1946,4.15,8.07,0.35,0.7,4.5,8.77
